"","lat","lon","address","city","state","zip","average_prem","total_discount","Discount_Commentary","Vexcel_Aerial_Date","Vexcel_Access_Text","unscaled_QA_wildfire_score","scaled_QA_wildfire_score","Primary_Year_Built_RF","Primary_Home_Type_RF","Primary_Roof_Material_VX","Primary_TCP_VX","Primary_DST5_VX","Primary_DST30_VX","Primary_DSB30_VX","Construction Era","Construction_Era_Commentary","era_discount_val","Structure Type","Structure_Type_Commentary","Roof Material","Roof_Material_Commentary","roof_discount_val","Vegetation Overhanging Roof","Vegetation_Overhanging_Commentary","Vegetation Canopy (0-5 ft)","Vegetation_0_5ft_Commentary","Vegetation Canopy (0-30 ft)","Vegetation_0_30ft_Commentary","Nearby Structure (0-30 ft)","Nearby_Structure_Commentary"
"89",34.17322,-118.04443,"684 Orange Dr","Sierra Madre","CA",91024,3000,60,"✅ You may be eligible for estimated discounts of $60 due to Class A roofing.","2025-12-07","Aerial data from 2025-12-07",5,69,1989,"Single Family Residential","tile",10,63,45,19,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",60,"Low (10-30%)","⚠️ Determined Low (10-30%) Overhanging Vegetation. Moderate Risk. Some foliage detected near roofline. Action: Monitor and trim back to ensure no direct contact.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 0 (0-5 ft). Critical Risk. This is the 'Immediate Zone'. Any fuel here can ignite the siding. Action: Remove all flammable vegetation and replace with gravel, paver stones, or concrete.","Medium (31-50%)","⛔ Determined Medium (31-50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","Low (10-30%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"90",34.17485,-118.12488,"1247 E Topeka","Pasadena","CA",91104,1600,32,"✅ You may be eligible for estimated discounts of $32 due to Class A roofing.","2025-12-07","Aerial data from 2025-12-07",25,81,1921,"Single Family Residential","shingle",1,16,42,7,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",32,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","Low (10-30%)","⚠️ Determined Low (10-30%) Canopy in Zone 0 (0-5 ft). Caution. Ensure any remaining plants are sparse, well-irrigated, and not touching the structure.","Medium (31-50%)","⛔ Determined Medium (31-50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"91",34.17074,-118.16083,"490 Palisade","Pasadena","CA",91103,3000,60,"✅ You may be eligible for estimated discounts of $60 due to Class A roofing.","2025-12-07","Aerial data from 2025-12-07",0,67,1959,"Multi-Family (2-4 Unit)","shingle",13,57,37,10,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Unknown","ℹ️ Unable to determine Structure Type.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",60,"Low (10-30%)","⚠️ Determined Low (10-30%) Overhanging Vegetation. Moderate Risk. Some foliage detected near roofline. Action: Monitor and trim back to ensure no direct contact.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 0 (0-5 ft). Critical Risk. This is the 'Immediate Zone'. Any fuel here can ignite the siding. Action: Remove all flammable vegetation and replace with gravel, paver stones, or concrete.","Medium (31-50%)","⛔ Determined Medium (31-50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","Low (10-30%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"92",34.19706,-118.14695,"27 W Palm St","Altadena","CA",91001,3200,192,"✅ You may be eligible for estimated discounts of $192 for Class A roofing, Ember resistant eave and attic vents, Non-combustible, and resilient windows.",NA,"No aerial data available",-40,44,2026,"Single Family Residential",NA,NA,NA,NA,NA,"2008 +","✅ Determined 2008+ as Construction Era. Excellent. Built under modern WUI codes. Typically features 'hardened' defenses by design, including enclosed eaves and fine-mesh vents.",192,"Single Family","ℹ️ Determined Single Family structure. Standard.","Unknown","ℹ️ Unable to determine Roof Material. A visual inspection is required to confirm the roof is not wood shake.",0,"Unknown","ℹ️ Unable to determine Overhanging Vegetation.","Unknown","ℹ️ Unable to determine Vegetation in Zone 0.","Unknown","ℹ️ Unable to determine Vegetation in Zone 1.","Unknown","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"93",34.18339,-118.15261,"2191 El Sereno Ave","Altadena","CA",91001,3200,64,"✅ You may be eligible for estimated discounts of $64 due to Class A roofing.","2025-12-07","Aerial data from 2025-12-07",20,78,1923,"Multi-Family (5+ Unit)","membrane",1,16,35,0,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Unknown","ℹ️ Unable to determine Structure Type.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",64,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","Low (10-30%)","⚠️ Determined Low (10-30%) Canopy in Zone 0 (0-5 ft). Caution. Ensure any remaining plants are sparse, well-irrigated, and not touching the structure.","Medium (31-50%)","⛔ Determined Medium (31-50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"94",34.17089,-118.02857,"2047 Carolwood","Arcadia","CA",91006,888,17.76,"✅ You may be eligible for estimated discounts of $18 due to Class A roofing.","2025-12-07","Aerial data from 2025-12-07",-5,64,1966,"Single Family Residential","tile",9,69,60,3,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",17.76,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 0 (0-5 ft). Critical Risk. This is the 'Immediate Zone'. Any fuel here can ignite the siding. Action: Remove all flammable vegetation and replace with gravel, paver stones, or concrete.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"95",34.15456,-118.02631,"1245 Oakhaven Rd","Arcadia","CA",91006,888,17.76,"✅ You may be eligible for estimated discounts of $18 due to Class A roofing.","2025-12-06","Aerial data from 2025-12-06",-5,64,1963,"Single Family Residential","shingle",6,52,64,0,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",17.76,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 0 (0-5 ft). Critical Risk. This is the 'Immediate Zone'. Any fuel here can ignite the siding. Action: Remove all flammable vegetation and replace with gravel, paver stones, or concrete.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"96",34.17915,-118.15198,"1944 el sereno Ave","Pasadena","CA",91103,3000,60,"✅ You may be eligible for estimated discounts of $60 due to Class A roofing.","2025-12-07","Aerial data from 2025-12-07",10,72,1911,"Single Family Residential","shingle",4,42,54,0,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",60,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","Medium (31-50%)","⛔ Determined Medium (31-50%) Canopy in Zone 0 (0-5 ft). Critical Risk. This is the 'Immediate Zone'. Any fuel here can ignite the siding. Action: Remove all flammable vegetation and replace with gravel, paver stones, or concrete.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"97",34.15218,-118.04496,"330 Arbolada Dr","Arcadia","CA",91006,888,53.28,"✅ You may be eligible for estimated discounts of $53 for Class A roofing, Ember resistant eave and attic vents, Non-combustible, and resilient windows.","2025-12-06","Aerial data from 2025-12-06",30,83,2025,"Single Family Residential","tile",0,6,18,6,"2008 +","✅ Determined 2008+ as Construction Era. Excellent. Built under modern WUI codes. Typically features 'hardened' defenses by design, including enclosed eaves and fine-mesh vents.",53.28,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",17.76,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Canopy in Zone 0. Excellent. A hardscape buffer significantly reduces ignition risk.","Low (10-30%)","✅ Determined Low/None Canopy in Zone 1. Pass. Sparse vegetation reduces the intensity of an approaching fire.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"98",34.166,-118.05475,"95 W Laurel Ave","Sierra Madre","CA",91024,3000,60,"✅ You may be eligible for estimated discounts of $60 due to Class A roofing.","2025-12-06","Aerial data from 2025-12-06",30,83,1967,"Single Family Residential","shingle",0,8,19,11,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",60,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Canopy in Zone 0. Excellent. A hardscape buffer significantly reduces ignition risk.","Low (10-30%)","✅ Determined Low/None Canopy in Zone 1. Pass. Sparse vegetation reduces the intensity of an approaching fire.","Low (10-30%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
